frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
102,160.23626364690358,172.19359917076423,172.19359917076423,173.13000769178575,164.9315118405078,171.86989764584402,180.0,180.0,180.0,174.8055710922652,169.6111421845304,174.88958243896877,175.04972776570824,180.0,176.82016988013575,171.86989764584402,174.88958243896877,169.6111421845304,171.8019311539837,170.19390724010293
103,156.61477894278624,175.8150838748816,172.19359917076423,171.73282666448938,171.5910882673993,166.6075022462489,180.0,180.0,180.0,180.0,174.8055710922652,180.0,166.75948008481282,176.82016988013575,180.0,178.13737905069334,171.8019311539837,169.6111421845304,174.88958243896877,163.73979529168807
104,163.32391493188865,175.6882380980176,180.0,160.87477397921293,180.0,169.93931020467704,174.8055710922652,180.0,180.0,180.0,174.8055710922652,174.88958243896877,175.04972776570824,176.82016988013575,176.82016988013575,175.04972776570824,174.88958243896877,167.3741631210927,174.03891021742143,166.8274465766731
105,156.61477894278624,175.8150838748816,176.50536107274667,168.8182457898033,167.10625595511786,172.18470645323313,177.51044707800085,180.0,180.0,180.0,174.8055710922652,174.88958243896877,176.91234871501493,174.9575489308291,176.82016988013575,178.13737905069334,171.8019311539837,169.6111421845304,171.8019311539837,166.8274465766731
106,156.61477894278624,175.8150838748816,176.50536107274667,168.8182457898033,167.10625595511786,169.69515353123398,180.0,180.0,180.0,177.51044707800085,177.51044707800085,169.69515353123398,175.04972776570824,176.82016988013575,176.82016988013575,175.04972776570824,174.88958243896877,167.3741631210927,174.03891021742143,166.8274465766731
107,156.61477894278624,179.30972280213493,179.30972280213493,176.37851529588266,160.23626364690358,169.69515353123398,180.0,180.0,180.0,180.0,180.0,169.69515353123398,175.04972776570824,180.0,180.0,178.13737905069334,171.8019311539837,169.6111421845304,171.8019311539837,166.8274465766731
108,154.4400348281762,175.8150838748816,180.0,165.32360686255,167.10625595511786,169.69515353123398,180.0,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,177.12656150240647,177.12656150240647,164.50072462349917,171.8019311539837,166.8274465766731
109,150.25511870305778,180.0,175.8150838748816,172.8749836510982,163.73979529168807,169.69515353123398,180.0,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,163.73979529168807
110,152.89948983735746,179.53037298031035,172.19359917076423,180.0,160.23626364690358,174.88958243896877,174.8055710922652,180.0,180.0,180.0,174.8055710922652,180.0,166.75948008481282,180.0,174.9575489308291,174.7376046004049,177.06432655357884,174.8055710922652,169.69515353123398,168.50343698241423
111,157.61986494804043,172.26640190097714,172.26640190097714,172.8749836510982,166.8274465766731,171.8019311539837,174.8055710922652,180.0,180.0,180.0,174.8055710922652,180.0,166.75948008481282,180.0,174.9575489308291,171.8019311539837,174.88958243896877,169.69515353123398,169.69515353123398,168.50343698241423
112,153.434948822922,180.0,172.19359917076423,176.49646835521557,166.8274465766731,169.09705516824806,177.51044707800085,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,176.82016988013575,175.04972776570824,180.0,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
113,152.42986281766784,180.0,175.8150838748816,176.37851529588266,160.23626364690358,172.42146452514024,177.27368900609375,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,176.82016988013575,175.04972776570824,177.82525588538996,180.0,169.14358665193774,172.42146452514024,168.50343698241423
114,155.98714112234254,179.53037298031035,180.0,168.6900675259798,163.73979529168807,172.42146452514024,177.27368900609375,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,176.82016988013575,175.04972776570824,177.82525588538996,180.0,169.14358665193774,172.42146452514024,168.50343698241423
115,148.8811808437634,180.0,172.26640190097714,176.37851529588266,160.23626364690358,172.18470645323313,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,177.82525588538996,177.06432655357884,174.8055710922652,169.69515353123398,167.10625595511786
116,151.96883212874846,176.45131802609555,175.8150838748816,176.37851529588266,160.23626364690358,172.18470645323313,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
117,158.82426058289542,180.0,176.50536107274667,172.18470645323313,166.8274465766731,169.09705516824806,177.51044707800085,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,176.82016988013575,175.04972776570824,180.0,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
118,150.25511870305778,180.0,180.0,165.32360686255,175.2363583092738,166.75948008481282,174.8055710922652,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
119,151.96883212874846,176.45131802609555,176.50536107274667,175.6882380980176,163.32391493188865,169.09705516824806,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
120,155.275578608991,176.45131802609555,176.50536107274667,175.6882380980176,163.32391493188865,169.09705516824806,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,167.10625595511786
121,158.82426058289542,180.0,180.0,172.19359917076423,165.18653588119534,169.93931020467704,174.8055710922652,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,167.10625595511786
122,155.275578608991,180.0,176.45131802609555,172.19359917076423,163.32391493188865,171.8019311539837,174.8055710922652,180.0,180.0,180.0,180.0,166.6075022462489,174.9575489308291,176.82016988013575,178.13737905069334,176.91234871501493,174.88958243896877,169.6111421845304,177.06432655357884,166.32869286780416
123,151.96883212874846,180.0,176.45131802609555,172.19359917076423,165.18653588119534,167.23443421894137,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,174.88958243896877,167.10625595511786
124,155.275578608991,180.0,176.45131802609555,172.19359917076423,163.32391493188865,171.8019311539837,174.8055710922652,180.0,180.0,180.0,180.0,171.86989764584402,169.69515353123398,176.82016988013575,180.0,175.04972776570824,174.88958243896877,169.6111421845304,177.7630209365623,160.86635679409451
125,158.80119380616543,180.0,172.95667909884222,175.6882380980176,168.36636600105956,164.05460409907712,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,178.13737905069334,176.91234871501493,174.88958243896877,174.8055710922652,161.565051177078,176.82016988013575
126,160.37774386134916,176.45131802609555,180.0,172.19359917076423,168.36636600105956,164.05460409907712,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,167.3741631210927,177.12656150240647,171.86989764584402
127,155.275578608991,176.45131802609555,180.0,176.50536107274667,160.87477397921293,169.93931020467704,174.8055710922652,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,180.0,172.17628926811474,175.05814495082666,172.31601817026603,174.88958243896877,171.86989764584402
128,155.275578608991,176.45131802609555,180.0,180.0,157.38013505195957,169.93931020467704,174.8055710922652,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,180.0,172.17628926811474,175.05814495082666,172.31601817026603,174.88958243896877,171.86989764584402
129,160.37774386134916,176.45131802609555,180.0,180.0,157.38013505195957,167.23443421894137,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
130,160.37774386134916,180.0,176.45131802609555,180.0,157.38013505195957,167.23443421894137,177.51044707800085,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,180.0,171.86989764584402,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
131,153.83145307805512,180.0,180.0,176.45131802609555,157.38013505195957,172.17628926811474,172.56859202882748,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,180.0,172.17628926811474,175.05814495082666,172.31601817026603,174.88958243896877,171.86989764584402
132,157.01128319791937,180.0,180.0,176.45131802609555,157.38013505195957,169.93931020467704,174.8055710922652,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,180.0,172.17628926811474,175.05814495082666,172.31601817026603,174.88958243896877,171.86989764584402
133,153.434948822922,180.0,176.42366562500266,172.95667909884222,160.87477397921293,169.93931020467704,174.8055710922652,180.0,180.0,180.0,180.0,169.69515353123398,171.86989764584402,176.82016988013575,180.0,172.17628926811474,175.05814495082666,172.31601817026603,174.88958243896877,171.86989764584402
134,160.37774386134916,180.0,180.0,180.0,153.83145307805512,169.93931020467704,177.29512401426436,177.29512401426436,172.31601817026603,180.0,180.0,169.09705516824806,174.9575489308291,176.82016988013575,175.04972776570824,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
135,160.37774386134916,180.0,180.0,176.42366562500266,150.25511870305778,169.93931020467704,177.29512401426436,180.0,180.0,175.0208941560017,177.29512401426436,171.8019311539837,174.9575489308291,176.82016988013575,175.04972776570824,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
136,156.80140948635182,180.0,180.0,172.8749836510982,157.38013505195957,169.93931020467704,177.29512401426436,180.0,180.0,175.0208941560017,177.29512401426436,171.8019311539837,174.9575489308291,176.82016988013575,175.04972776570824,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
137,156.80140948635182,180.0,180.0,169.38034472384487,160.87477397921293,169.93931020467704,177.29512401426436,180.0,177.29512401426436,172.31601817026603,177.29512401426436,171.8019311539837,174.9575489308291,176.82016988013575,175.04972776570824,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
138,165.14138555207535,176.42366562500266,176.42366562500266,180.0,153.83145307805512,169.93931020467704,177.29512401426436,180.0,177.29512401426436,172.31601817026603,177.29512401426436,171.8019311539837,174.9575489308291,176.82016988013575,175.04972776570824,180.0,172.18470645323313,172.31601817026603,174.88958243896877,171.86989764584402
139,165.14138555207535,176.42366562500266,180.0,168.6900675259798,169.5085229876684,161.99583839408663,180.0,174.8055710922652,174.8055710922652,172.31601817026603,177.29512401426436,174.88958243896877,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,171.8019311539837,170.19390724010293
140,158.80119380616543,176.42366562500266,180.0,172.8749836510982,165.32360686255,164.23281745752433,175.05814495082666,180.0,177.29512401426436,172.31601817026603,177.29512401426436,174.88958243896877,175.04972776570824,180.0,176.82016988013575,171.86989764584402,172.18470645323313,172.31601817026603,169.93931020467704,176.82016988013575
141,160.37774386134916,176.42366562500266,180.0,176.42366562500266,157.01128319791937,171.86989764584402,172.18470645323313,180.0,180.0,180.0,167.20560060923484,180.0,180.0,171.86989764584402,180.0,171.86989764584402,172.18470645323313,172.31601817026603,169.93931020467704,176.82016988013575
142,156.80140948635182,180.0,180.0,172.8749836510982,165.32360686255,161.99583839408663,177.29512401426436,180.0,177.29512401426436,172.31601817026603,177.29512401426436,171.8019311539837,178.13737905069334,180.0,180.0,175.04972776570824,169.69515353123398,174.8055710922652,169.93931020467704,180.0
143,156.80140948635182,180.0,180.0,176.42366562500266,157.01128319791937,174.9575489308291,171.8019311539837,174.8055710922652,174.8055710922652,174.8055710922652,174.8055710922652,174.88958243896877,175.04972776570824,180.0,180.0,178.13737905069334,171.8019311539837,169.6111421845304,174.88958243896877,168.50343698241423
144,157.98871680208063,176.42366562500266,180.0,172.8749836510982,160.55996517182382,166.75948008481282,180.0,180.0,174.8055710922652,180.0,174.8055710922652,174.88958243896877,171.86989764584402,180.0,171.86989764584402,174.88958243896877,174.88958243896877,164.50072462349917,174.88958243896877,163.73979529168807
145,161.565051177078,180.0,180.0,176.42366562500266,160.37774386134916,163.393019421383,180.0,180.0,174.8055710922652,180.0,174.8055710922652,177.06432655357884,169.69515353123398,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,171.8019311539837,176.91234871501493
146,165.06858282186246,180.0,180.0,176.42366562500266,160.37774386134916,163.393019421383,180.0,180.0,174.8055710922652,180.0,174.8055710922652,177.06432655357884,169.69515353123398,180.0,171.86989764584402,180.0,174.88958243896877,169.6111421845304,171.8019311539837,176.91234871501493
147,157.98871680208063,176.42366562500266,180.0,176.42366562500266,161.77492488864556,164.9315118405078,177.06432655357884,174.8055710922652,174.8055710922652,174.8055710922652,174.8055710922652,174.88958243896877,171.86989764584402,180.0,174.9575489308291,176.91234871501493,174.88958243896877,169.6111421845304,174.88958243896877,171.86989764584402
148,161.4922484468651,176.42366562500266,180.0,176.42366562500266,160.37774386134916,163.393019421383,174.8055710922652,180.0,177.51044707800085,180.0,180.0,162.25532837494308,176.82016988013575,180.0,171.86989764584402,177.82525588538996,177.06432655357884,166.67546873810923,177.82525588538996,175.04972776570824
149,156.53210110765636,180.0,176.18592516570965,180.0,160.3461759419467,171.3530682920469,168.4951846737412,180.0,177.53188208617146,174.54737801218747,180.0,180.0,166.02706675991266,180.0,178.26429541107163,169.69515353123398,180.0,180.0,169.14358665193774,166.02706675991266
150,164.09116808869757,180.0,176.18592516570965,176.18592516570965,160.61548432064217,174.8978347476418,168.4951846737412,180.0,177.53188208617146,174.54737801218747,180.0,177.53188208617146,168.4951846737412,180.0,178.26429541107163,169.69515353123398,180.0,177.06432655357884,166.67546873810923,171.43085812016236
151,160.2405292647868,180.0,180.0,172.3718503314193,164.16025077623706,171.3530682920469,168.4951846737412,177.06432655357884,174.5962086397503,174.54737801218747,180.0,180.0,166.02706675991266,180.0,180.0,176.6932535197575,174.7376046004049,177.06432655357884,172.07926009835893,166.02706675991266
